Name,Nationality,Weight,Frequency
Valeita,Argentina,2,5
Valeito,Argentina,2,4
Valen,Argentina,8,61
Valentin,Argentina,2,4
Valentina,Argentina,2,6
Valentín,Argentina,1,2
Valey,Argentina,2,5
Vali,Argentina,2,5
Valita,Argentina,3,7
Valito,Argentina,2,5
Vc,Argentina,2,5
Ve,Argentina,3,7
Vi,Argentina,3,8
Vic,Argentina,3,7
Vick,Argentina,2,5
Vicki,Argentina,2,3
Vickie,Argentina,2,5
Vickita,Argentina,2,4
Vicky,Argentina,8,62
Vict,Argentina,3,7
Victi,Argentina,2,3
Victita,Argentina,1,2
Victoria,Argentina,2,5
Vio,Argentina,6,42
Viol,Argentina,2,3
Violeta,Argentina,2,4
Violi,Argentina,3,7
Violita,Argentina,2,4
Vk,Argentina,2,3
Vl,Argentina,2,5
Vn,Argentina,1,2
Vo,Argentina,2,6
Vt,Argentina,2,6
Vy,Argentina,2,4
Z,Argentina,2,4
Ze,Argentina,2,5
Zo,Argentina,7,47
Zoe,Argentina,2,6
Á,Argentina,2,4
Áe,Argentina,3,8
Ág,Argentina,2,4
Ái,Argentina,2,5
Ál,Argentina,2,4
Áng,Argentina,1,2
Ánge,Argentina,3,7
Ángei,Argentina,2,4
Ángeie,Argentina,2,6
Ángeito,Argentina,2,4
Ángel,Argentina,2,5
Ángey,Argentina,1,2
Ángi,Argentina,3,7
Ángita,Argentina,2,5
Ángito,Argentina,1,2
Áo,Argentina,1,2
Áy,Argentina,1,2
A,Brazil,2,4
Aa,Brazil,2,4
Ac,Brazil,3,8
Ad,Brazil,2,6
Ada,Brazil,3,7
Adainha,Brazil,2,6
Adainho,Brazil,2,4
Adam,Brazil,2,5
Adaminho,Brazil,2,4
Adzinho,Brazil,2,4
Ae,Brazil,2,4
Ag,Brazil,2,4
Aga,Brazil,3,8
Agat,Brazil,2,5
Agatha,Brazil,2,4
Agathainha,Brazil,2,4
Ah,Brazil,2,6
Ai,Brazil,1,2
Ale,Brazil,8,60
Aleinha,Brazil,2,3
Aleinho,Brazil,2,3
Alex,Brazil,3,8
Alexandre,Brazil,2,3
Alexandreinho,Brazil,1,1
Ali,Brazil,2,5
Alic,Brazil,2,6
Alice,Brazil,2,6
Aliceinha,Brazil,2,4
Alin,Brazil,2,6
Aline,Brazil,2,3
Alineinha,Brazil,2,6
Alzinho,Brazil,2,6
Am,Brazil,3,10
Ama,Brazil,2,3
Aman,Brazil,2,4
Amanda,Brazil,2,5
Amandainha,Brazil,2,4
An,Brazil,2,5
Ana,Brazil,2,5
And,Brazil,2,4
Andinha,Brazil,2,4
Andinho,Brazil,2,5
Andr,Brazil,2,6
Andre,Brazil,8,57
Andreinho,Brazil,2,3
Andri,Brazil,2,6
Andrie,Brazil,3,7
Andry,Brazil,3,8
André,Brazil,2,6
Andréinho,Brazil,2,5
Andrézinho,Brazil,7,53
Ant,Brazil,2,4
Anto,Brazil,3,7
Antonella,Brazil,2,5
Antonellainha,Brazil,2,3
Anzinho,Brazil,3,7
Ao,Brazil,2,6
Ar,Brazil,2,3
Art,Brazil,2,4
Arth,Brazil,2,3
Arthi,Brazil,2,6
Arthie,Brazil,2,4
Arthur,Brazil,1,1
Arthurinho,Brazil,2,6
Arthurzinho,Brazil,7,52
Arthy,Brazil,2,6
Artinha,Brazil,3,8
Artinho,Brazil,2,3
Arzinho,Brazil,1,2
At,Brazil,3,7
Au,Brazil,1,2
Aug,Brazil,2,6
Auginha,Brazil,3,7
Auginho,Brazil,2,6
Augu,Brazil,2,6
Augusto,Brazil,2,6
Augustoinho,Brazil,2,5
Auzinho,Brazil,2,3
Ax,Brazil,2,4
Ay,Brazil,2,6
Aé,Brazil,2,3
B,Brazil,2,3
Ba,Brazil,2,5
Babi,Brazil,8,59
Bar,Brazil,3,7
Barb,Brazil,1,2
Barbara,Brazil,3,7
Barbarainha,Brazil,2,4
Bb,Brazil,2,5
Be,Brazil,8,63
Bea,Brazil,3,7
Beat,Brazil,2,4
Beati,Brazil,2,4
Beatie,Brazil,2,4
Beatriz,Brazil,2,4
Beatrizinha,Brazil,3,10
Beaty,Brazil,2,5
Ben,Brazil,2,5
Beninha,Brazil,2,4
Beninho,Brazil,1,2
Benj,Brazil,3,7
Benjamin,Brazil,2,6
Benjamininho,Brazil,2,3
Benji,Brazil,2,6
Benjie,Brazil,2,6
Benjy,Brazil,2,4
Ber,Brazil,2,3
Berinha,Brazil,3,8
Berinho,Brazil,2,4
Bern,Brazil,2,4
Bernardo,Brazil,2,3
Bernardoinho,Brazil,2,5
Beto,Brazil,8,67
Bezinho,Brazil,2,3
Bi,Brazil,2,6
Bia,Brazil,7,54
Bian,Brazil,2,5
Bianca,Brazil,2,4
Biancainha,Brazil,1,2
Bj,Brazil,1,1
Bn,Brazil,2,4
Bo,Brazil,1,2
Br,Brazil,3,7
Bru,Brazil,7,56
Bruinha,Brazil,3,7
Bruinho,Brazil,3,7
Brun,Brazil,2,6
Bruna,Brazil,3,8
Brunainha,Brazil,3,7
Bruno,Brazil,2,6
Brunoinho,Brazil,2,3
Brzinho,Brazil,2,6
Bt,Brazil,2,3
Bu,Brazil,2,6
By,Brazil,3,7
Bz,Brazil,2,4
Bár,Brazil,3,7
Bárb,Brazil,2,4
Bárbara,Brazil,1,2
Bárbarainha,Brazil,2,4
Bê,Brazil,8,58
Bêrn,Brazil,7,52
C,Brazil,3,7
Ca,Brazil,2,4
Cai,Brazil,3,10
Caiinha,Brazil,2,5
Caiinho,Brazil,2,4
Caio,Brazil,8,61
Caioinho,Brazil,2,3
Cam,Brazil,2,3
Cami,Brazil,2,6
Camila,Brazil,1,2
Camilainha,Brazil,2,4
Camilla,Brazil,2,6
Camillainha,Brazil,2,6
Car,Brazil,2,4
Carinha,Brazil,2,4
Carinho,Brazil,2,4
Carl,Brazil,2,4
Carlao,Brazil,7,51
Carli,Brazil,2,3
Carlie,Brazil,3,8
Carlos,Brazil,2,4
Carlosinho,Brazil,3,7
Carly,Brazil,3,9
Carlão,Brazil,6,42
Caro,Brazil,9,73
Caroi,Brazil,2,6
Caroie,Brazil,3,7
Carol,Brazil,8,57
Carolina,Brazil,1,2
Carolinainha,Brazil,3,10
Carolinha,Brazil,2,5
Caroy,Brazil,2,4
Cau,Brazil,2,6
Caua,Brazil,3,7
Cauainho,Brazil,2,4
Cauinha,Brazil,2,6
Cauinho,Brazil,3,7
Cauã,Brazil,3,8
Cauãinho,Brazil,2,5
Cauãzinho,Brazil,7,45
Cazinho,Brazil,2,3
Cc,Brazil,3,7
Ce,Brazil,3,7
Cec,Brazil,2,6
Ceci,Brazil,9,86
Cecilia,Brazil,2,3
Ceciliainha,Brazil,2,5
Cecí,Brazil,2,4
Cecília,Brazil,1,2
Cecíliainha,Brazil,1,1
Ci,Brazil,2,6
Cl,Brazil,2,3
Cla,Brazil,2,5
Clar,Brazil,3,7
Clara,Brazil,3,8
Clarainha,Brazil,2,4
Cm,Brazil,3,7
Cn,Brazil,2,4
Co,Brazil,2,5
Cr,Brazil,2,6
Cri,Brazil,2,6
Criinha,Brazil,2,6
Criinho,Brazil,2,5
Cris,Brazil,8,66
Crisi,Brazil,2,5
Crisie,Brazil,2,5
Cristian,Brazil,3,7
Cristianinho,Brazil,3,8
Cristiano,Brazil,2,4
Cristianoinho,Brazil,1,2
Crisy,Brazil,2,6
Crzinho,Brazil,2,4
Cs,Brazil,2,4
Cu,Brazil,2,6
Cy,Brazil,2,5
Cã,Brazil,1,2
Cí,Brazil,3,9
D,Brazil,2,5
Da,Brazil,2,5
Dan,Brazil,3,10
Dani,Brazil,8,66
Daniel,Brazil,2,5
Daniele,Brazil,3,7
Danieleinha,Brazil,2,4
Danielinho,Brazil,2,3
Danii,Brazil,3,7
Daniie,Brazil,2,5
Daninha,Brazil,2,4
Daninho,Brazil,2,4
Daniy,Brazil,2,5
Dav,Brazil,2,5
Davi,Brazil,9,76
David,Brazil,2,6
Davidinho,Brazil,2,3
Davii,Brazil,1,2
Daviie,Brazil,2,3
Daviinho,Brazil,3,7
Davinha,Brazil,2,4
Davinho,Brazil,2,3
Daviy,Brazil,2,5
Dazinho,Brazil,2,4
Dd,Brazil,1,2
De,Brazil,3,7
Dg,Brazil,3,7
Di,Brazil,8,57
Die,Brazil,2,4
Dieg,Brazil,2,6
Diego,Brazil,3,9
Diegoinho,Brazil,3,8
Dieinha,Brazil,2,6
Dieinho,Brazil,3,11
Dizinho,Brazil,2,4
Dl,Brazil,2,6
Dn,Brazil,1,2
Do,Brazil,2,5
Dudu,Brazil,8,62
Dv,Brazil,3,7
Dy,Brazil,3,10
E,Brazil,2,5
Ea,Brazil,2,4
Edu,Brazil,8,63
Edua,Brazil,2,4
Eduardo,Brazil,2,5
Eduardoinho,Brazil,2,5
Eduinha,Brazil,2,4
Eduinho,Brazil,2,6
Edzinho,Brazil,2,4
Ee,Brazil,2,4
Ei,Brazil,3,7
El,Brazil,2,4
Eli,Brazil,3,7
Elis,Brazil,2,4
Elisa,Brazil,2,3
Elisainha,Brazil,2,4
Em,Brazil,2,5
Emm,Brazil,1,1
Emma,Brazil,3,10
Emmainha,Brazil,2,6
En,Brazil,2,5
Enz,Brazil,2,5
Enzinha,Brazil,3,7
Enzinho,Brazil,2,4
Enzo,Brazil,8,59
Enzoinho,Brazil,3,7
Eo,Brazil,3,10
Es,Brazil,2,5
Eu,Brazil,2,6
Eve,Brazil,2,4
Evel,Brazil,2,5
Eveli,Brazil,2,4
Evelie,Brazil,2,3
Evelin,Brazil,2,5
Evelininha,Brazil,2,6
Evely,Brazil,2,6
Evelyn,Brazil,2,3
Evelyninha,Brazil,2,4
Ey,Brazil,2,5
Ez,Brazil,3,7
F,Brazil,1,2
Fa,Brazil,2,4
Fab,Brazil,2,4
Fabi,Brazil,2,6
Fabinha,Brazil,2,4
Fabinho,Brazil,2,4
Fabio,Brazil,3,7
Fabioinho,Brazil,3,7
Fafa,Brazil,8,57
Fafá,Brazil,8,58
Fazinho,Brazil,2,5
Fb,Brazil,3,7
Fe,Brazil,7,54
Fel,Brazil,3,9
Feli,Brazil,2,3
Felinha,Brazil,2,4
Felinho,Brazil,2,6
Felipe,Brazil,2,5
Felipeinho,Brazil,2,4
Fer,Brazil,2,4
Fern,Brazil,2,5
Fernanda,Brazil,1,2
Fernandainha,Brazil,2,4
Fezinho,Brazil,2,6
Fi,Brazil,3,7
Fl,Brazil,2,4
Fn,Brazil,2,4
Fo,Brazil,2,4
Fr,Brazil,2,5
Fáb,Brazil,3,9
Fábi,Brazil,2,3
Fábinha,Brazil,2,5
Fábinho,Brazil,2,6
Fábio,Brazil,2,4
Fábioinho,Brazil,2,5
Fázinho,Brazil,2,4
Fê,Brazil,8,59
G,Brazil,2,6
Ga,Brazil,2,6
Gab,Brazil,1,1
Gabi,Brazil,9,77
Gabinha,Brazil,3,7
Gabinho,Brazil,2,5
Gabr,Brazil,2,4
Gabri,Brazil,1,2
Gabrie,Brazil,2,4
Gabriel,Brazil,2,6
Gabriela,Brazil,2,4
Gabrielainha,Brazil,3,8
Gabrielinho,Brazil,3,7
Gabriella,Brazil,2,5
Gabriellainha,Brazil,2,3
Gabry,Brazil,2,3
Gazinho,Brazil,3,7
Gb,Brazil,3,8
Ge,Brazil,2,6
Gi,Brazil,8,59
Gio,Brazil,2,4
Giov,Brazil,2,3
Giovanna,Brazil,3,10
Giovannainha,Brazil,3,8
Gl,Brazil,2,5
Go,Brazil,2,4
Gr,Brazil,2,5
Gs,Brazil,1,1
Gt,Brazil,2,3
Guga,Brazil,8,62
Gui,Brazil,8,61
Guiinha,Brazil,1,2
Guiinho,Brazil,2,4
Guil,Brazil,2,4
Guilherme,Brazil,2,5
Guilhermeinho,Brazil,1,2
Gus,Brazil,2,4
Gusinha,Brazil,3,8
Gusinho,Brazil,2,4
Gust,Brazil,2,4
Gustavo,Brazil,2,5
Gustavoinho,Brazil,3,7
Guzinho,Brazil,2,6
Gv,Brazil,3,8
Gy,Brazil,2,5
H,Brazil,3,7
Ha,Brazil,3,7
He,Brazil,3,7
Hei,Brazil,8,69
Heiinha,Brazil,1,2
Heiinho,Brazil,2,5
Heit,Brazil,2,5
Heiti,Brazil,3,8
Heitie,Brazil,1,2
Heitor,Brazil,2,3
Heitorinho,Brazil,1,2
Heity,Brazil,1,2
Hel,Brazil,3,8
Hele,Brazil,2,5
Helena,Brazil,1,2
Helenainha,Brazil,2,3
Helo,Brazil,3,8
Heloisa,Brazil,2,4
Heloisainha,Brazil,2,5
Heloísa,Brazil,2,4
Heloísainha,Brazil,3,7
Hen,Brazil,2,6
Heninha,Brazil,1,2
Heninho,Brazil,2,3
Henr,Brazil,2,6
Henri,Brazil,8,69
Henrique,Brazil,2,4
Henriqueinho,Brazil,2,6
Hezinho,Brazil,2,6
Hi,Brazil,2,5
Hl,Brazil,2,4
Hn,Brazil,2,5
Ho,Brazil,2,6
Hr,Brazil,2,4
Ht,Brazil,2,3
Hy,Brazil,2,3
I,Brazil,2,3
Ia,Brazil,2,6
Ib,Brazil,2,6
Ica,Brazil,8,58
Icainha,Brazil,2,4
Icainho,Brazil,2,5
Icar,Brazil,2,4
Icaro,Brazil,2,5
Icaroinho,Brazil,2,6
Iczinho,Brazil,3,7
Igao,Brazil,9,73
Igo,Brazil,2,4
Igoinha,Brazil,2,5
Igoinho,Brazil,2,6
Igor,Brazil,2,6
Igorinho,Brazil,2,3
Igzinho,Brazil,2,4
Igão,Brazil,7,52
Io,Brazil,2,4
Ir,Brazil,2,4
Isa,Brazil,2,4
Isab,Brazil,2,4
Isabela,Brazil,2,3
Isabelainha,Brazil,3,8
Isabella,Brazil,2,4
Isabellainha,Brazil,2,4
J,Brazil,3,8
Ja,Brazil,2,6
Je,Brazil,2,4
Jea,Brazil,2,3
Jeainha,Brazil,2,3
Jeainho,Brazil,2,6
Jean,Brazil,1,1
Jeaninho,Brazil,2,5
Jes,Brazil,3,9
Jess,Brazil,1,2
Jessica,Brazil,1,2
Jessicainha,Brazil,3,7
Jezinho,Brazil,2,3
Ji,Brazil,2,5
Jl,Brazil,2,4
Jm,Brazil,2,5
Jn,Brazil,2,5
Jo,Brazil,7,46
Joa,Brazil,2,5
Joainha,Brazil,1,2
Joainho,Brazil,2,5
Joao,Brazil,2,3
Joaoinho,Brazil,2,4
Joaq,Brazil,2,3
Joaqi,Brazil,2,3
Joaqie,Brazil,2,5
Joaquim,Brazil,2,4
Joaquiminho,Brazil,2,4
Joaqy,Brazil,1,2
Joca,Brazil,7,44
Jos,Brazil,2,3
Jose,Brazil,2,3
Joseinho,Brazil,2,3
Josinha,Brazil,2,5
Josinho,Brazil,2,4
José,Brazil,2,4
Joséinho,Brazil,1,2
Jozinho,Brazil,2,3
Joã,Brazil,3,7
Joãinha,Brazil,2,6
Joãinho,Brazil,2,5
João,Brazil,2,5
Joãoinho,Brazil,2,6
Jq,Brazil,2,3
Js,Brazil,3,7
Jua,Brazil,2,6
Juainha,Brazil,2,4
Juainho,Brazil,2,6
Juan,Brazil,2,4
Juaninho,Brazil,3,10
Jul,Brazil,2,6
Juli,Brazil,2,5
Julia,Brazil,2,6
Juliainha,Brazil,2,4
Juzinho,Brazil,3,8
Jy,Brazil,2,4
Jã,Brazil,2,4
Jé,Brazil,3,8
Jés,Brazil,2,4
Jéss,Brazil,2,4
Jéssica,Brazil,1,2
Jéssicainha,Brazil,2,3
Júl,Brazil,2,3
Júli,Brazil,2,5
Júlia,Brazil,2,3
Júliainha,Brazil,2,4
K,Brazil,3,8
Ka,Brazil,2,3
Kau,Brazil,4,13
Kaua,Brazil,2,3
Kauainho,Brazil,2,4
Kauinha,Brazil,2,4
Kauinho,Brazil,3,7
Kauã,Brazil,2,5
Kauãinho,Brazil,2,5
Kauãzinho,Brazil,8,65
Kazinho,Brazil,3,7
Ko,Brazil,2,3
Ku,Brazil,2,4
Kã,Brazil,2,6
L,Brazil,2,4
La,Brazil,3,8
Lar,Brazil,2,5
Lari,Brazil,2,5
Larissa,Brazil,2,4
Larissainha,Brazil,2,4
Lau,Brazil,2,4
Laur,Brazil,2,4
Laura,Brazil,2,5
Laurainha,Brazil,2,5
Lc,Brazil,2,4
Le,Brazil,7,53
Lea,Brazil,2,3
Leainha,Brazil,1,1
Leainho,Brazil,1,2
Lean,Brazil,2,4
Leandro,Brazil,2,6
Leandroinho,Brazil,2,3
Leo,Brazil,6,40
Leoinha,Brazil,1,2
Leoinho,Brazil,2,6
Leon,Brazil,1,2
Leonardo,Brazil,2,5
Leonardoinho,Brazil,2,6
Let,Brazil,2,3
Leti,Brazil,2,5
Leticia,Brazil,2,5
Leticiainha,Brazil,2,3
Letí,Brazil,2,6
Letícia,Brazil,3,8
Letíciainha,Brazil,2,5
Lezinho,Brazil,1,2
Li,Brazil,3,8
Liv,Brazil,3,8
Livi,Brazil,8,70
Livia,Brazil,1,2
Liviainha,Brazil,2,3
Ln,Brazil,3,9
Lo,Brazil,2,3
Lolo,Brazil,7,56
Lor,Brazil,3,7
Lore,Brazil,3,9
Lorena,Brazil,1,2
Lorenainha,Brazil,2,6
Lorenzo,Brazil,3,8
Lorenzoinho,Brazil,2,5
Lorinha,Brazil,2,4
Lorinho,Brazil,3,7
Lozinho,Brazil,2,6
Lr,Brazil,2,5
Ls,Brazil,2,4
Lt,Brazil,3,11
Lu,Brazil,8,60
Lua,Brazil,9,75
Luainha,Brazil,2,3
Luainho,Brazil,1,2
Luan,Brazil,1,2
Luaninho,Brazil,3,8
Luc,Brazil,2,6
Luca,Brazil,1,2
Lucai,Brazil,2,5
Lucaie,Brazil,2,5
Lucas,Brazil,2,6
Lucasinho,Brazil,3,7
Lucay,Brazil,2,4
Lucinha,Brazil,2,6
Lucinho,Brazil,3,7
Lui,Brazil,2,3
Luiinha,Brazil,2,4
Luiinho,Brazil,3,9
Luis,Brazil,2,5
Luisinho,Brazil,2,5
Luiz,Brazil,2,5
Luiza,Brazil,2,6
Luizainha,Brazil,2,5
Luizinho,Brazil,8,62
Lukinha,Brazil,7,46
Lun,Brazil,1,2
Luna,Brazil,7,53
Lunainha,Brazil,3,7
Luzinho,Brazil,3,7
Luí,Brazil,2,5
Luíz,Brazil,2,6
Luíza,Brazil,3,8
Luízainha,Brazil,4,13
Lv,Brazil,2,6
Ly,Brazil,2,4
Lz,Brazil,3,9
Lê,Brazil,8,62
Lí,Brazil,2,4
Lív,Brazil,1,2
Lívi,Brazil,2,6
Lívia,Brazil,1,2
Líviainha,Brazil,2,4
M,Brazil,2,6
Ma,Brazil,2,4
Man,Brazil,3,7
Manu,Brazil,2,5
Manuela,Brazil,1,2
Manuelainha,Brazil,2,3
Mar,Brazil,2,3
Marc,Brazil,3,7
Marcao,Brazil,6,36
Marci,Brazil,3,7
Marcie,Brazil,2,3
Marcos,Brazil,2,5
Marcosinho,Brazil,2,5
Marcy,Brazil,3,8
Marcão,Brazil,7,55
Mari,Brazil,8,64
Maria,Brazil,3,8
Mariainha,Brazil,2,4
Mariana,Brazil,2,4
Marianainha,Brazil,2,4
Marinha,Brazil,2,5
Marinho,Brazil,2,5
Mart,Brazil,2,4
Marti,Brazil,2,6
Martie,Brazil,2,6
Martin,Brazil,2,4
Martininho,Brazil,3,11
Marty,Brazil,2,3
Mat,Brazil,2,6
Mate,Brazil,8,70
Matei,Brazil,2,6
Mateie,Brazil,2,3
Mateus,Brazil,2,4
Mateusinho,Brazil,2,6
Matey,Brazil,3,10
Math,Brazil,8,61
Matheus,Brazil,2,4
Matheusinho,Brazil,2,5
Mathi,Brazil,2,6
Mathie,Brazil,2,4
Mathy,Brazil,3,10
Matinha,Brazil,3,7
Matinho,Brazil,2,6
May,Brazil,2,6
Maya,Brazil,1,2
Mayara,Brazil,1,1
Mayarainha,Brazil,3,7
Mays,Brazil,2,5
Maysa,Brazil,2,4
Maysainha,Brazil,2,4
Mazinho,Brazil,3,8
Mc,Brazil,2,3
Me,Brazil,2,5
Mel,Brazil,2,3
Meli,Brazil,3,11
Melissa,Brazil,2,3
Melissainha,Brazil,2,5
Mg,Brazil,1,2
Mh,Brazil,3,9
Mi,Brazil,3,8
Mic,Brazil,2,3
Mica,Brazil,6,41
Micaela,Brazil,1,2
Micaelainha,Brazil,2,4
Mig,Brazil,7,56
Miginha,Brazil,2,6
Miginho,Brazil,2,4
Migu,Brazil,3,7
Miguel,Brazil,2,6
Miguelinho,Brazil,2,4
Miguelzinho,Brazil,6,33
Migui,Brazil,2,6
Miguie,Brazil,2,4
Miguy,Brazil,2,4
Mil,Brazil,1,2
Mile,Brazil,2,6
Milena,Brazil,3,9
Milenainha,Brazil,2,6
Mimi,Brazil,9,78
Mir,Brazil,2,6
Mire,Brazil,2,4
Mirella,Brazil,2,3
Mirellainha,Brazil,3,8
Mizinho,Brazil,2,5
Ml,Brazil,2,4
Mn,Brazil,3,7
Mo,Brazil,2,6
Mr,Brazil,1,2
Ms,Brazil,2,3
Mt,Brazil,2,5
Mu,Brazil,3,8
Mur,Brazil,2,3
Muri,Brazil,8,68
Murilo,Brazil,2,6
Muriloinho,Brazil,2,6
Murinha,Brazil,2,4
Murinho,Brazil,2,4
Muzinho,Brazil,2,3
My,Brazil,2,5
N,Brazil,3,7
Na,Brazil,2,5
Nanda,Brazil,8,58
Nat,Brazil,2,4
Nata,Brazil,3,8
Natalia,Brazil,1,2
Nataliainha,Brazil,2,4
Nati,Brazil,7,54
Natá,Brazil,2,4
Natália,Brazil,2,4
Natáliainha,Brazil,2,3
Nc,Brazil,3,7
Ne,Brazil,2,5
Ni,Brazil,2,5
Nic,Brazil,2,5
Nicinha,Brazil,2,5
Nicinho,Brazil,2,5
Nico,Brazil,8,62
Nicoi,Brazil,2,5
Nicoie,Brazil,2,5
Nicolas,Brazil,2,5
Nicolasinho,Brazil,2,3
Nicole,Brazil,3,10
Nicoleinha,Brazil,3,10
Nicoy,Brazil,3,8
Nizinho,Brazil,3,8
No,Brazil,2,6
Ns,Brazil,2,5
Nt,Brazil,2,5
Ny,Brazil,2,5
Ná,Brazil,3,7
O,Brazil,2,5
Oa,Brazil,3,9
Oo,Brazil,1,2
Ota,Brazil,8,60
Otainha,Brazil,2,6
Otainho,Brazil,2,3
Otav,Brazil,1,2
Otavio,Brazil,2,6
Otavioinho,Brazil,2,3
Otzinho,Brazil,1,2
Otá,Brazil,8,70
Otáinha,Brazil,2,3
Otáinho,Brazil,2,4
Otáv,Brazil,3,8
Otávio,Brazil,2,4
Otávioinho,Brazil,2,5
Ov,Brazil,3,8
Oá,Brazil,1,1
P,Brazil,2,6
Pa,Brazil,2,6
Pat,Brazil,2,6
Pati,Brazil,8,68
Patr,Brazil,3,7
Patricia,Brazil,1,2
Patriciainha,Brazil,2,4
Patrícia,Brazil,3,7
Patríciainha,Brazil,2,3
Pau,Brazil,2,3
Pauinha,Brazil,1,1
Pauinho,Brazil,2,4
Paul,Brazil,2,5
Paula,Brazil,3,8
Paulainha,Brazil,2,3
Paulinho,Brazil,7,47
Paulo,Brazil,2,5
Pauloinho,Brazil,2,5
Pazinho,Brazil,2,4
Pd,Brazil,2,3
Pe,Brazil,3,9
Ped,Brazil,2,6
Pedinha,Brazil,2,5
Pedinho,Brazil,2,4
Pedr,Brazil,2,3
Pedrinho,Brazil,6,38
Pedro,Brazil,2,5
Pedroca,Brazil,7,52
Pedroinho,Brazil,2,4
Pezinho,Brazil,1,2
Pie,Brazil,3,7
Pieinha,Brazil,2,5
Pieinho,Brazil,1,2
Piet,Brazil,2,4
Pietro,Brazil,2,4
Pietroinho,Brazil,2,3
Pizinho,Brazil,2,5
Pl,Brazil,2,5
Po,Brazil,2,6
Pr,Brazil,2,5
Pt,Brazil,2,4
Pu,Brazil,3,8
R,Brazil,2,5
Ra,Brazil,3,8
Raf,Brazil,2,4
Rafa,Brazil,8,58
Rafael,Brazil,2,4
Rafaela,Brazil,2,3
Rafaelainha,Brazil,2,5
Rafaelinho,Brazil,3,7
Rafai,Brazil,2,6
Rafaie,Brazil,2,4
Rafay,Brazil,2,5
Rafinha,Brazil,3,7
Rafinho,Brazil,2,5
Rai,Brazil,2,6
Raia,Brazil,2,6
Raiane,Brazil,2,3
Raianeinha,Brazil,2,5
Ray,Brazil,2,5
Raya,Brazil,1,2
Rayane,Brazil,1,1
Rayaneinha,Brazil,2,5
Razinho,Brazil,2,5
Rb,Brazil,2,6
Rc,Brazil,2,3
Re,Brazil,8,62
Ren,Brazil,1,1
Rena,Brazil,3,8
Renata,Brazil,2,4
Renatainha,Brazil,2,4
Renato,Brazil,2,5
Renatoinho,Brazil,2,5
Reninha,Brazil,1,2
Reninho,Brazil,2,5
Rezinho,Brazil,2,5
Rf,Brazil,2,3
Ri,Brazil,3,8
Ric,Brazil,2,6
Rica,Brazil,2,3
Ricardo,Brazil,2,5
Ricardoinho,Brazil,2,5
Ricinha,Brazil,2,6
Ricinho,Brazil,2,5
Rizinho,Brazil,2,4
Rl,Brazil,3,7
Rm,Brazil,2,5
Rn,Brazil,2,6
Ro,Brazil,7,56
Rob,Brazil,2,4
Robe,Brazil,1,2
Roberto,Brazil,2,6
Robertoinho,Brazil,2,6
Robinha,Brazil,2,5
Robinho,Brazil,2,5
Rom,Brazil,2,5
Rominha,Brazil,2,6
Rominho,Brazil,2,6
Romu,Brazil,2,5
Romulo,Brazil,2,3
Romuloinho,Brazil,2,5
Rozinho,Brazil,3,8
Ru,Brazil,3,8
Rua,Brazil,2,3
Ruainha,Brazil,3,7
Ruainho,Brazil,2,6
Ruan,Brazil,8,68
Ruaninho,Brazil,3,10
Ruzinho,Brazil,1,1
Ry,Brazil,2,6
Rya,Brazil,2,6
Ryainha,Brazil,2,5
Ryainho,Brazil,2,5
Ryan,Brazil,3,8
Ryaninho,Brazil,2,4
Ryzinho,Brazil,3,8
Rê,Brazil,8,70
Rô,Brazil,8,58
Rôm,Brazil,3,7
Rôminha,Brazil,2,3
Rôminho,Brazil,2,5
Rômu,Brazil,2,4
Rômulo,Brazil,2,3
Rômuloinho,Brazil,3,7
Rôzinho,Brazil,2,6
S,Brazil,2,4
Sa,Brazil,1,2
Sam,Brazil,3,9
Sama,Brazil,2,6
Samara,Brazil,2,4
Samarainha,Brazil,3,8
Saminha,Brazil,2,4
Saminho,Brazil,2,4
Samu,Brazil,8,62
Samuel,Brazil,2,5
Samuelinho,Brazil,2,5
Samui,Brazil,2,4
Samuie,Brazil,3,7
Samuy,Brazil,2,5
Sazinho,Brazil,2,5
Se,Brazil,2,3
Sf,Brazil,2,6
Sh,Brazil,2,5
Si,Brazil,2,5
Sl,Brazil,2,6
Sm,Brazil,2,5
So,Brazil,3,10
Sof,Brazil,1,2
Sofi,Brazil,3,7
Sofia,Brazil,3,10
Sofiainha,Brazil,2,3
Sop,Brazil,3,8
Soph,Brazil,3,7
Sophia,Brazil,2,5
Sophiainha,Brazil,3,7
Soso,Brazil,8,60
Sp,Brazil,2,5
Su,Brazil,2,5
Sy,Brazil,2,6
T,Brazil,1,2
Ta,Brazil,3,9
Te,Brazil,2,5
Tha,Brazil,7,43
Thai,Brazil,2,6
Thaii,Brazil,2,6
Thaiie,Brazil,2,4
Thais,Brazil,2,4
Thaisinha,Brazil,3,7
Thaiy,Brazil,3,10
Thaí,Brazil,2,6
Thaíi,Brazil,2,6
Thaíie,Brazil,2,6
Thaís,Brazil,2,4
Thaísinha,Brazil,2,3
Thaíy,Brazil,2,4
Thi,Brazil,9,73
Thia,Brazil,2,5
Thiago,Brazil,2,3
Thiagoinho,Brazil,2,4
Thiinha,Brazil,2,3
Thiinho,Brazil,2,4
Thzinho,Brazil,2,3
Ti,Brazil,2,5
To,Brazil,3,7
Ts,Brazil,2,6
Ty,Brazil,3,8
Tí,Brazil,2,3
V,Brazil,2,5
Va,Brazil,2,4
Val,Brazil,2,5
